StockCode,Month,UnitsSold,AvgPrice,Revenue
23067,2011-07,25,4.15,103.75000000000001
23067,2011-08,15,4.15,62.25000000000001
23067,2011-09,21,4.15,87.15
23067,2011-10,58,4.15,240.70000000000002
23067,2011-11,45,4.15,186.75
23067,2011-12,4,4.15,16.6
23068,2011-04,78,2.43875,174.54000000000002
23068,2011-05,192,2.49,478.08000000000004
23068,2011-06,53,2.49,131.97000000000003
23068,2011-07,71,2.4558333333333335,173.51000000000002
23068,2011-08,50,2.49,124.50000000000001
23068,2011-09,135,2.460714285714286,316.47
23068,2011-10,104,2.4558333333333335,234.36
23068,2011-11,105,2.49,261.45000000000005
23068,2011-12,17,2.49,42.330000000000005
23069,2011-04,2,6.25,12.5
23069,2011-05,14,6.25,87.5
23069,2011-06,10,6.25,62.5
23069,2011-07,2,6.25,12.5
23069,2011-08,18,6.25,112.5
23069,2011-09,13,6.25,81.25
23069,2011-10,12,6.25,75.0
23069,2011-11,16,6.25,100.0
23069,2011-12,2,6.25,12.5
23070,2011-05,38,4.15,157.70000000000002
23070,2011-06,8,4.15,33.2
23070,2011-07,14,4.15,58.10000000000001
23070,2011-08,22,4.15,91.30000000000001
23070,2011-09,24,4.15,99.60000000000001
23070,2011-10,24,4.15,99.60000000000001
23070,2011-11,14,4.15,58.10000000000001
23070,2011-12,3,4.15,12.450000000000001
23071,2011-04,1,12.5,12.5
23071,2011-05,31,12.1625,355.1
23071,2011-06,1,12.5,12.5
23071,2011-08,1,12.5,12.5
23071,2011-09,11,12.5,137.5
23071,2011-10,272,7.75,700.0
23072,2011-05,10,12.5,125.0
23072,2011-06,1,12.5,12.5
23072,2011-07,2,12.5,25.0
23072,2011-09,10,12.5,125.0
23072,2011-10,303,8.277777777777779,811.5
23073,2011-04,5,12.5,62.5
23073,2011-05,30,12.403571428571428,358.8
23073,2011-06,14,12.049999999999999,158.8
23073,2011-07,4,12.5,50.0
23073,2011-08,7,12.5,87.5
23073,2011-09,14,12.5,175.0
23073,2011-10,38,12.365,442.6
23073,2011-11,26,12.365,308.8
23073,2011-12,4,12.5,50.0
23074,2011-09,48,2.08,99.84
23074,2011-10,112,2.0353846153846153,217.3
23074,2011-11,57,2.08,118.56
23074,2011-12,8,2.08,16.64
23075,2011-04,24,4.15,99.60000000000001
23075,2011-05,62,4.15,257.3
23075,2011-06,94,4.15,390.1
23075,2011-07,22,4.15,91.30000000000001
23075,2011-08,80,4.15,332.0
23075,2011-09,72,4.083333333333333,279.6
23075,2011-10,28,4.15,116.2
23075,2011-11,70,4.15,290.5
23075,2011-12,18,4.15,74.7
23076,2011-03,240,1.25,300.0
23076,2011-04,1272,1.238,1529.52
23076,2011-05,914,1.25,1142.5
23076,2011-06,600,1.24,729.84
23076,2011-07,864,1.25,1080.0
23076,2011-08,720,1.25,900.0
23076,2011-09,696,1.25,870.0
23076,2011-10,1200,1.236,1399.2
23076,2011-11,1174,1.2444736842105264,1417.1
23076,2011-12,240,1.25,300.0
23077,2011-03,404,1.25,505.0
23077,2011-04,881,1.236,1076.05
23077,2011-05,620,1.25,775.0
23077,2011-06,501,1.2389473684210526,609.45
23077,2011-07,1193,1.2376470588235293,1432.45
23077,2011-08,723,1.2408695652173913,861.75
23077,2011-09,1320,1.2376470588235293,1566.0
23077,2011-10,1540,1.2408695652173913,1799.0
23077,2011-11,1920,1.2433333333333334,2316.0
23077,2011-12,560,1.25,700.0
23078,2011-03,408,1.25,510.0
23078,2011-04,960,1.236,1169.76
23078,2011-05,771,1.25,963.75
23078,2011-06,528,1.25,660.0
23078,2011-07,792,1.25,990.0
23078,2011-08,624,1.236,729.6
23078,2011-09,688,1.25,860.0
23078,2011-10,720,1.24,849.6
23078,2011-11,1092,1.2441666666666666,1314.6
23078,2011-12,24,1.25,30.0
23079,2011-05,28,8.95,250.59999999999997
23079,2011-06,57,8.908823529411764,493.34999999999997
23079,2011-07,24,8.886363636363637,210.6
23079,2011-08,14,8.95,125.3
23079,2011-09,41,8.95,366.95
23079,2011-10,24,8.95,214.79999999999998
23079,2011-11,55,8.95,492.24999999999994
23079,2011-12,7,8.95,62.64999999999999
23080,2011-05,69,8.217391304347826,557.25
23080,2011-06,88,8.222222222222221,702.0
23080,2011-07,51,8.25,420.75
23080,2011-08,41,8.25,338.25
23080,2011-09,136,8.172413793103448,1062.0
23080,2011-10,89,8.67974358974359,751.01
23080,2011-11,270,8.3726,2124.88
23080,2011-12,259,8.474166666666667,2005.8899999999999
23081,2011-05,64,8.208333333333334,516.0
23081,2011-06,7,8.25,57.75
23081,2011-07,27,8.25,222.75
23081,2011-08,29,8.15625,227.25
23081,2011-09,94,8.161764705882353,727.5
23081,2011-10,99,8.562727272727273,785.51
23081,2011-11,93,8.522499999999999,763.63
23081,2011-12,41,8.035714285714286,314.25
23082,2011-05,402,3.712702702702703,1419.18
23082,2011-06,270,3.705483870967742,962.82
23082,2011-07,162,3.722941176470588,585.4200000000001
23082,2011-08,146,3.72125,525.4200000000001
23082,2011-09,277,3.7132,972.51
23082,2011-10,343,3.725357142857143,1236.57
23082,2011-11,513,3.737733333333333,1879.5900000000001
23082,2011-12,152,3.72125,547.9200000000001
23083,2011-05,104,3.708181818181818,367.92
23083,2011-06,84,3.717142857142857,309.48
23083,2011-07,90,3.6925,315.42
23083,2011-08,87,3.75,326.25
23083,2011-09,330,3.7024137931034486,1149.18
23083,2011-10,350,3.8864705882352943,1325.53
23083,2011-11,683,3.7225373134328357,2450.85
23083,2011-12,132,3.75,495.0
23084,2011-05,1097,2.040810810810811,2161.7000000000003
23084,2011-06,1621,1.994074074074074,3005.12
23084,2011-07,236,2.0272727272727273,435.20000000000005
23084,2011-08,1813,1.8944,3395.2000000000003
23084,2011-09,102,2.3733333333333335,235.14000000000001
23084,2011-10,6249,2.0347457627118644,11955.35
23084,2011-11,12393,2.0173175965665235,23268.73
23084,2011-12,3691,1.9931666666666668,6889.76
23085,2011-05,8,10.4,83.2
23085,2011-07,6,10.4,62.400000000000006
23085,2011-08,13,10.4,135.20000000000002
23085,2011-09,119,9.504166666666666,1031.2
23085,2011-10,72,10.195238095238095,697.2
23085,2011-11,120,10.185,1157.7
23085,2011-12,36,9.8625,322.8
23086,2011-05,112,1.25,140.0
23086,2011-06,37,1.25,46.25
23086,2011-07,128,1.25,160.0
23086,2011-08,323,1.1975,343.27
23086,2011-09,282,1.22,322.26
23086,2011-10,18,1.25,22.5
23086,2011-11,262,1.22375,297.26
23086,2011-12,32,1.25,40.0
23087,2011-05,152,1.25,190.0
23087,2011-06,80,1.25,100.0
23087,2011-07,114,1.215,139.14
23087,2011-08,48,1.25,60.0
23087,2011-09,275,1.208,306.78999999999996
23087,2011-10,82,1.25,102.5
23087,2011-11,79,1.25,98.75
23088,2011-05,211,1.25,263.75
23088,2011-06,104,1.25,130.0
23088,2011-07,87,1.22,105.39
23088,2011-08,32,1.25,40.0
23088,2011-09,182,1.2309090909090907,220.78
23088,2011-10,71,1.4516666666666669,89.96000000000001
23088,2011-11,55,1.492,72.38
23088,2011-12,18,1.855,24.92
23089,2011-05,533,1.6423076923076922,821.8499999999999
23089,2011-06,118,1.65,194.7
23089,2011-07,138,1.6346153846153846,225.29999999999995
23089,2011-08,259,1.6366666666666665,398.54999999999995
23089,2011-09,408,1.844444444444444,663.5999999999999
23089,2011-10,339,1.9041666666666666,578.2499999999999
23089,2011-11,279,1.9676,504.87
23089,2011-12,62,1.8499999999999999,110.1
23090,2011-05,190,0.8116666666666666,141.85999999999999
23090,2011-06,189,0.8177777777777777,154.23
23090,2011-07,84,0.8116666666666666,68.39999999999999
23090,2011-08,192,0.8299999999999998,159.35999999999999
23090,2011-09,280,0.8162499999999999,216.55999999999997
23090,2011-10,303,0.8596296296296295,253.08999999999997
23090,2011-11,513,0.885813953488372,430.59
23090,2011-12,379,0.8705882352941176,299.53
23091,2011-05,149,6.2126086956521736,910.61
23091,2011-06,165,6.218148148148147,992.55
23091,2011-07,93,6.2203448275862065,558.03
23091,2011-08,43,6.25,268.75
23091,2011-09,77,6.43448275862069,483.35
23091,2011-10,40,6.532272727272727,256.21
23091,2011-11,3,6.25,18.75
23092,2011-05,59,7.826470588235295,451.1
23092,2011-06,52,7.9,410.8
23092,2011-07,67,7.847916666666667,514.3000000000001
23092,2011-08,28,7.9,221.20000000000002
23092,2011-09,208,7.534000000000001,1266.16
23092,2011-10,21,7.9,165.9
23092,2011-11,54,7.8375,411.6
23092,2011-12,20,7.5875,143.0
23093,2011-05,189,2.49,470.61
23093,2011-06,144,2.49,358.56000000000006
23093,2011-07,105,2.49,261.45000000000005
23093,2011-08,95,2.4899999999999998,236.55
23093,2011-09,264,2.314166666666667,501.68
23093,2011-10,50,2.49,124.50000000000001
23093,2011-11,53,2.49,131.97
23093,2011-12,16,2.49,39.84
23094,2011-05,31,12.5,387.5
23094,2011-06,34,12.5,425.0
23094,2011-07,19,12.5,237.5
23094,2011-08,21,12.5,262.5
23094,2011-09,7,12.5,87.5
23094,2011-10,24,12.5,300.0
23094,2011-11,11,12.5,137.5
23096,2011-05,160,1.6318181818181818,249.59999999999997
23096,2011-06,121,1.6277777777777775,185.24999999999997
23096,2011-07,27,1.6499999999999997,44.55
23096,2011-08,51,1.65,84.14999999999999
23096,2011-09,139,1.8061904761904761,232.62999999999997
23096,2011-10,243,1.7257894736842105,389.83
23096,2011-11,260,1.732,432.28
23096,2011-12,6,2.1966666666666668,11.54
23099,2011-05,19,6.65,126.35000000000001
23099,2011-06,36,6.580769230769231,236.70000000000002
23099,2011-07,13,6.65,86.45
23099,2011-08,7,6.65,46.550000000000004
23099,2011-09,27,6.5,168.75
23099,2011-10,11,6.470000000000001,69.55
23099,2011-11,12,6.521428571428572,78.0
23099,2011-12,7,6.65,46.550000000000004
23100,2011-05,248,1.2383333333333333,294.88
23100,2011-06,125,1.2338461538461538,151.21
23100,2011-07,53,1.25,66.25
23100,2011-08,96,1.22,104.88
23100,2011-09,292,1.2422222222222221,349.88
23100,2011-10,561,1.25,701.25
23100,2011-11,611,1.25,763.75
23100,2011-12,107,1.25,133.75
23101,2011-05,192,0.8221428571428572,151.44
23101,2011-06,79,0.8177777777777777,62.92999999999999
23101,2011-07,113,0.8142857142857142,85.86999999999999
23101,2011-08,110,0.808,83.38
23101,2011-09,397,0.8265625,321.59
23101,2011-10,549,0.8281967213114754,447.74999999999994
23101,2011-11,477,0.83,395.90999999999997
23101,2011-12,31,0.83,25.729999999999997
23102,2011-05,294,0.8254166666666666,236.1
23102,2011-06,149,0.825,121.03
23102,2011-07,64,0.83,53.12
23102,2011-08,104,0.8116666666666666,78.39999999999999
23102,2011-09,218,0.8235294117647058,173.01999999999998
23102,2011-10,266,0.83,220.77999999999997
23102,2011-11,144,0.83,119.52
23102,2011-12,6,0.83,4.9799999999999995
23103,2011-05,462,1.6409090909090909,733.4999999999999
23103,2011-06,433,1.6441176470588235,709.6499999999999
23103,2011-07,220,1.6394736842105262,358.19999999999993
23103,2011-08,138,1.65,227.69999999999996
23103,2011-09,422,1.65,696.3
23103,2011-10,1038,1.647560975609756,1707.8999999999996
23103,2011-11,1062,1.65,1752.2999999999997
23103,2011-12,164,1.65,270.59999999999997
23104,2011-05,4,12.5,50.0
23104,2011-06,13,12.5,162.5
23104,2011-07,27,12.08,312.3
23104,2011-08,6,12.5,75.0
23104,2011-09,4,12.5,50.0
23104,2011-10,10,12.08,118.7
23104,2011-11,45,12.08,499.5
23104,2011-12,7,12.5,87.5
23106,2011-05,43,2.89,124.27000000000001
23106,2011-06,61,2.8455555555555554,173.09
23106,2011-07,34,2.89,98.26
23106,2011-08,40,2.89,115.60000000000001
23106,2011-09,21,2.89,60.690000000000005
23106,2011-10,33,2.89,95.37
23106,2011-11,28,3.3042857142857147,83.82000000000001
23106,2011-12,23,0.79,18.17
23107,2011-05,94,2.89,271.66
23107,2011-06,52,2.8172727272727274,146.28
23107,2011-07,27,2.89,78.03
23107,2011-08,9,2.89,26.01
23107,2011-09,68,2.89,196.52
23107,2011-10,44,2.89,127.16000000000001
23107,2011-11,10,2.89,28.900000000000002
23107,2011-12,36,1.2100000000000002,45.24
23108,2011-05,337,6.089661016949153,1951.4499999999998
23108,2011-06,278,6.152903225806452,1623.98
23108,2011-07,144,6.1468,824.3199999999999
23108,2011-08,118,6.2035135135135135,716.86
23108,2011-09,653,6.0940540540540535,4061.41
23108,2011-10,260,6.17037037037037,1501.1599999999999
23108,2011-11,281,6.151311475409837,1651.33
23108,2011-12,123,6.245263157894737,654.72
23109,2011-05,293,2.872608695652174,808.37
23109,2011-06,123,2.8664705882352943,350.67
23109,2011-07,332,2.870952380952381,921.08
23109,2011-08,58,2.89,167.62
23109,2011-09,236,2.89,682.04
23109,2011-10,390,2.882307692307692,1088.7
23109,2011-11,661,2.9257142857142857,1874.79
23109,2011-12,232,2.9941666666666666,634.98
23110,2011-05,128,5.730487804878049,723.2
23110,2011-06,97,5.72948717948718,544.95
23110,2011-07,54,5.702941176470588,297.7
23110,2011-08,106,5.702941176470588,583.9
23110,2011-09,84,5.75,483.0
23110,2011-10,85,5.686,456.75
23110,2011-11,93,5.664285714285714,497.95
23110,2011-12,17,5.75,97.75
23111,2011-05,79,12.0625,903.5
23111,2011-06,17,12.5,212.5
23111,2011-07,6,12.5,75.0
23111,2011-08,25,12.290000000000001,295.7
23111,2011-09,56,12.325000000000001,666.4
23111,2011-10,41,12.290000000000001,478.9
23111,2011-11,30,12.389473684210527,358.2
23111,2011-12,42,12.08,474.6
23112,2011-05,95,7.45,692.1
23112,2011-06,84,7.454054054054055,616.4
23112,2011-07,45,7.5,337.5
23112,2011-08,62,7.467307692307693,454.8
23112,2011-09,61,7.419047619047619,437.1
23112,2011-10,60,7.415000000000001,429.6
23112,2011-11,41,7.5,307.5
23112,2011-12,24,7.358333333333333,169.8
23113,2011-09,979,4.973846153846154,4966.41
23113,2011-10,114,4.843333333333334,506.70000000000005
23113,2011-11,39,4.950000000000001,193.05
23113,2011-12,6,4.95,29.700000000000003
23114,2011-09,2,4.95,9.9
23114,2011-10,86,4.913636363636364,396.90000000000003
23114,2011-11,45,4.95,222.75000000000003
23114,2011-12,11,4.95,54.45
23115,2011-09,2,4.95,9.9
23115,2011-10,74,4.8966666666666665,337.5
23115,2011-11,61,4.95,301.95000000000005
23115,2011-12,10,4.95,49.50000000000001
23116,2011-09,1,4.95,4.95
23116,2011-10,51,4.816666666666667,223.65
23116,2011-11,19,4.95,94.05000000000001
23116,2011-12,1,4.95,4.95
23117,2011-09,2,4.95,9.9
23117,2011-10,41,4.95,202.95000000000002
23117,2011-11,39,4.95,193.05
23117,2011-12,3,4.95,14.850000000000001
23118,2011-05,124,7.452777777777778,902.8
23118,2011-06,166,7.435882352941176,1035.72
23118,2011-07,36,7.5,270.0
23118,2011-08,53,7.4575000000000005,383.9
23118,2011-09,84,7.5,630.0
23118,2011-10,158,7.46046511627907,1137.4
23118,2011-11,59,7.5,442.5
23118,2011-12,85,7.33,596.7
23119,2011-06,600,0.611,346.08
23119,2011-07,789,0.6092,447.06
23119,2011-08,170,0.62,105.39999999999999
23119,2011-09,275,0.6684615384615384,175.54
23119,2011-10,162,0.61,96.11999999999999
23119,2011-11,137,0.725,88.72
23119,2011-12,23,0.746,17.41
23120,2011-06,202,0.42,84.84
23120,2011-07,821,0.41519999999999996,310.26
23120,2011-08,84,0.42,35.28
23120,2011-09,315,0.42,132.3
23120,2011-10,49,0.42,20.58
23120,2011-11,170,0.42,71.4
23120,2011-12,7,0.42,2.94
23121,2011-06,556,0.41538461538461535,216.23999999999998
23121,2011-07,1246,0.40956521739130436,468.59999999999997
23121,2011-08,91,0.42,38.22
23121,2011-09,205,0.42,86.1
23121,2011-10,102,0.40800000000000003,39.96
23121,2011-11,255,0.42,107.1
23121,2011-12,10,0.42000000000000004,4.2
23122,2011-06,306,0.8221428571428572,238.14
23122,2011-07,1057,0.8078260869565217,737.99
23122,2011-08,303,0.8226666666666667,235.64999999999998
23122,2011-09,79,0.83,65.57
23122,2011-10,149,0.8221428571428572,115.74999999999999
23122,2011-11,183,0.8244999999999999,147.92999999999998
23122,2011-12,16,0.83,13.28
23123,2011-06,223,0.8162499999999999,169.24999999999997
23123,2011-07,260,0.8153333333333332,195.99999999999997
23123,2011-08,76,0.83,63.08
23123,2011-09,96,0.83,79.67999999999999
23123,2011-10,117,0.8208333333333333,91.83
23123,2011-11,100,0.83,82.99999999999999
23123,2011-12,28,0.83,23.24
23124,2011-06,124,1.25,155.0
23124,2011-07,330,1.2309090909090907,378.9
23124,2011-08,32,1.25,40.0
23124,2011-09,16,1.25,20.0
23124,2011-10,1,1.25,1.25
23125,2011-06,31,1.25,38.75
23125,2011-07,357,1.22375,383.25
23125,2011-09,13,1.25,16.25
23125,2011-10,1,1.25,1.25
23125,2011-11,3,1.25,3.75
23126,2011-03,161,4.925757575757576,764.95
23126,2011-04,97,4.95,480.15000000000003
23126,2011-05,83,4.95,410.85
23126,2011-06,49,4.95,242.55
23126,2011-07,44,4.95,217.8
23126,2011-08,77,4.95,381.15000000000003
23126,2011-09,140,4.918,661.0
23126,2011-10,182,5.014390243902439,864.58
23126,2011-11,208,5.125483870967742,1030.56
23126,2011-12,48,5.339333333333333,243.44
23127,2011-03,104,4.95,514.8000000000001
23127,2011-04,49,4.95,242.55
23127,2011-05,86,4.95,425.70000000000005
23127,2011-06,33,4.950000000000001,163.35000000000002
23127,2011-07,50,4.950000000000001,247.5
23127,2011-08,51,4.95,252.45
23127,2011-09,39,4.95,193.05
23127,2011-10,118,5.093333333333334,561.14
23127,2011-11,144,4.95,712.8000000000001
23127,2011-12,40,4.95,198.0
23128,2011-03,93,4.91,428.35
23128,2011-04,56,4.95,277.2
23128,2011-05,43,4.95,212.85000000000002
23128,2011-06,14,4.95,69.30000000000001
23128,2011-07,25,4.95,123.75000000000001
23128,2011-08,45,4.950000000000001,222.75
23128,2011-09,20,4.95,99.0
23128,2011-10,67,4.862777777777778,315.89000000000004
23128,2011-11,53,5.202,261.79
23128,2011-12,20,4.95,99.0
23129,2011-05,12,4.15,49.800000000000004
23129,2011-06,10,4.15,41.5
23129,2011-07,18,4.15,74.70000000000002
23129,2011-08,33,4.15,136.95000000000002
23129,2011-09,316,4.321304347826087,1289.56
23129,2011-10,293,4.454905660377359,1225.73
23129,2011-11,244,4.501304347826087,1040.26
23129,2011-12,16,5.53,74.68
23130,2011-05,79,4.105555555555556,308.65
23130,2011-06,2,4.15,8.3
23130,2011-07,60,4.07,229.79999999999998
23130,2011-08,34,4.15,141.10000000000002
23130,2011-09,152,4.15,630.8000000000001
23130,2011-10,299,4.298679245283019,1234.0700000000002
23130,2011-11,258,4.288823529411765,1054.6000000000001
23130,2011-12,34,4.15,141.10000000000002
23131,2011-04,1,4.15,4.15
23131,2011-05,96,4.116666666666667,379.2
23131,2011-06,3,4.15,12.450000000000001
23131,2011-07,316,4.1000000000000005,1292.2000000000003
23131,2011-08,73,4.092857142857143,283.75
23131,2011-09,94,4.15,390.1
23131,2011-10,201,4.26,819.09
23131,2011-11,107,4.293846153846155,443.39000000000004
23131,2011-12,3,4.15,12.450000000000001
23132,2011-04,39,5.688461538461539,214.65
23132,2011-05,107,5.654,586.45
23132,2011-06,15,5.75,86.25
23132,2011-07,36,5.75,207.0
23132,2011-08,94,5.635714285714286,482.9
23132,2011-09,142,5.680434782608696,749.3000000000001
23132,2011-10,371,5.4936,1736.51
23132,2011-11,210,5.963684210526316,953.8100000000001
23132,2011-12,8,7.0920000000000005,52.71
23133,2011-04,21,8.078571428571427,163.65
23133,2011-05,71,8.093478260869565,556.95
23133,2011-06,35,7.9833333333333325,262.35
23133,2011-07,53,8.01,403.65
23133,2011-08,44,8.09,343.8
23133,2011-09,68,8.14090909090909,532.2
23133,2011-10,299,7.708571428571428,1816.3500000000001
23133,2011-11,155,7.91421052631579,968.71
23133,2011-12,13,7.8500000000000005,95.25
23134,2011-04,12,7.8500000000000005,89.4
23134,2011-05,228,7.952500000000001,1397.4
23134,2011-06,419,7.5075,2484.99
23134,2011-07,398,7.06,2384.9399999999996
23134,2011-08,5,8.25,41.25
23134,2011-09,2,8.25,16.5
23135,2011-04,16,5.75,92.0
23135,2011-05,175,5.427,695.45
23135,2011-06,417,4.94,1406.31
23135,2011-07,409,3.9274999999999998,1360.31
23135,2011-08,57,5.402857142857143,211.10999999999999
23135,2011-09,439,5.211666666666667,1513.61
23135,2011-10,5,5.75,28.75
23135,2011-11,1,5.75,5.75
23135,2011-12,19,4.535,65.50999999999999
23136,2011-04,25,3.684285714285714,88.23
23136,2011-05,15,3.75,56.25
23136,2011-06,18,3.6733333333333333,63.82
23136,2011-07,9,3.75,33.75
23136,2011-08,22,3.75,82.5
23136,2011-09,10,3.75,37.5
23136,2011-10,11,3.75,41.25
23136,2011-11,6,3.75,22.5
23136,2011-12,11,3.75,41.25
23137,2011-04,29,3.5966666666666662,97.71000000000001
23137,2011-05,6,3.75,22.5
23137,2011-06,8,3.52,26.78
23137,2011-07,4,3.75,15.0
23137,2011-08,1,3.75,3.75
23137,2011-09,2,3.75,7.5
23137,2011-10,8,3.75,30.0
23137,2011-11,9,3.75,33.75
23137,2011-12,13,1.25,16.25
23138,2011-04,75,1.41,99.15
23138,2011-05,110,1.4499999999999997,159.49999999999997
23138,2011-06,91,1.45,131.95
23138,2011-07,89,1.45,129.04999999999998
23138,2011-08,374,1.4357142857142855,492.3
23138,2011-09,40,1.45,58.0
23138,2011-10,59,1.4499999999999997,85.55
23138,2011-11,37,1.45,53.64999999999999
23139,2011-04,14,1.35,17.9
23139,2011-05,16,1.45,23.2
23139,2011-06,3,1.45,4.35
23139,2011-07,30,1.45,43.5
23139,2011-08,276,1.4,350.2
23139,2011-09,1,1.45,1.45
23139,2011-10,9,1.45,13.05
23139,2011-11,26,1.45,37.699999999999996
23139,2011-12,32,0.39,12.479999999999999
23140,2011-04,39,4.050000000000001,152.25
23140,2011-05,31,4.15,128.65
23140,2011-06,36,4.15,149.4
23140,2011-07,12,4.15,49.800000000000004
23140,2011-08,16,4.15,66.4
23140,2011-09,1,4.15,4.15
23140,2011-10,24,4.84,103.74000000000001
23140,2011-11,1,4.15,4.15
23141,2011-04,3,4.15,12.450000000000001
23141,2011-05,18,4.15,74.7
23141,2011-06,8,4.15,33.2
23141,2011-07,7,4.15,29.050000000000004
23141,2011-08,9,4.15,37.35
23141,2011-10,3,4.15,12.450000000000001
23141,2011-12,20,0.79,15.8
23142,2011-04,3,10.4,31.200000000000003
23142,2011-05,71,10.275,678.4
23142,2011-06,14,10.191666666666668,136.85
23142,2011-07,7,10.4,72.80000000000001
23142,2011-08,9,10.4,93.60000000000001
23142,2011-09,5,10.4,52.0
23142,2011-10,5,10.4,52.0
23142,2011-11,2,10.4,20.8
23143,2011-05,2,10.4,20.8
23143,2011-07,3,10.4,31.200000000000003
23143,2011-08,1,10.4,10.4
23143,2011-11,3,10.4,31.200000000000003
23143,2011-12,16,3.9500000000000006,63.2
23144,2011-04,324,0.81,249.11999999999998
23144,2011-05,1323,0.8218518518518517,1026.81
23144,2011-06,372,0.8162499999999999,290.28
23144,2011-07,392,0.8254166666666666,309.52
23144,2011-08,452,0.83,375.15999999999997
23144,2011-09,608,0.8211999999999999,483.52
23144,2011-10,552,0.8262068965517241,442.32
23144,2011-11,751,0.8873684210526316,602.8499999999999
23144,2011-12,120,0.9188888888888889,100.39999999999999
23145,2011-04,54,0.9499999999999998,51.3
23145,2011-05,432,0.9451515151515151,395.03999999999996
23145,2011-06,174,0.9376923076923076,163.38
23145,2011-07,120,0.95,113.99999999999999
23145,2011-08,331,0.9423809523809523,299.09
23145,2011-09,228,0.9393333333333334,212.76
23145,2011-10,399,0.95,379.04999999999995
23145,2011-11,231,1.0065,222.83999999999997
23145,2011-12,85,1.176,81.88
23146,2011-04,33,3.2455555555555557,103.77
23146,2011-05,183,3.29,602.07
23146,2011-06,91,3.29,299.39
23146,2011-07,57,3.29,187.53
23146,2011-08,115,3.29,378.35
23146,2011-09,107,3.2726086956521736,342.43
23146,2011-10,69,3.2899999999999996,227.01
23146,2011-11,94,3.2733333333333334,299.65999999999997
23146,2011-12,32,3.19,95.68
23147,2011-04,51,1.4166666666666667,71.55
23147,2011-05,437,1.45,633.65
23147,2011-06,270,1.45,391.5
23147,2011-07,182,1.45,263.9
23147,2011-08,264,1.45,382.79999999999995
23147,2011-09,278,1.45,403.09999999999997
23147,2011-10,157,1.4499999999999997,227.64999999999998
23147,2011-11,162,1.45,234.89999999999998
23147,2011-12,44,1.45,63.8
23148,2011-04,80,0.8162499999999999,63.76
23148,2011-05,493,0.8320408163265305,410.39
23148,2011-06,235,0.83,195.04999999999998
23148,2011-07,173,0.83,143.58999999999997
23148,2011-08,398,0.83,330.34
23148,2011-09,194,0.83,161.01999999999998
23148,2011-10,187,0.83,155.20999999999998
23148,2011-11,277,0.8299999999999998,229.91
23148,2011-12,81,0.83,67.22999999999999
23149,2011-05,52,2.49,129.48000000000002
23149,2011-06,9,2.49,22.410000000000004
23149,2011-08,12,2.49,29.880000000000003
23149,2011-09,6,2.49,14.940000000000001
23149,2011-10,9,2.49,22.410000000000004
23149,2011-11,9,2.49,22.410000000000004
23150,2011-04,5,2.49,12.450000000000001
23150,2011-05,25,2.4899999999999998,62.25000000000001
23150,2011-06,8,2.49,19.92
23150,2011-07,9,2.49,22.410000000000004
23150,2011-08,25,2.49,62.25000000000001
23150,2011-09,15,2.49,37.35
23150,2011-10,13,2.4899999999999998,32.370000000000005
23150,2011-11,25,2.49,62.25000000000001
23150,2011-12,14,2.49,34.86
23151,2011-05,13,2.49,32.370000000000005
23151,2011-07,7,2.49,17.43
23151,2011-08,4,2.49,9.96
23151,2011-09,2,2.49,4.98
23151,2011-10,5,2.49,12.450000000000001
23151,2011-11,4,2.49,9.96
23151,2011-12,25,0.79,19.75
23152,2011-04,37,3.71,134.43
23152,2011-05,127,3.7383870967741935,467.61
23152,2011-06,58,3.75,217.5
23152,2011-07,45,3.75,168.75
23152,2011-08,80,3.75,300.0
23152,2011-09,103,3.726,368.97
23152,2011-10,57,3.75,213.75
23152,2011-11,35,3.75,131.25
23152,2011-12,3,3.75,11.25
23153,2011-04,40,3.698571428571429,141.36
23153,2011-05,30,3.75,112.5
23153,2011-06,8,3.75,30.0
23153,2011-07,45,3.724285714285714,167.31
23153,2011-08,34,3.75,127.5
23153,2011-09,25,3.75,93.75
23153,2011-10,21,4.121,82.46
23153,2011-11,39,3.75,146.25
23153,2011-12,6,3.75,22.5
23154,2011-03,266,2.034,498.08
23154,2011-04,242,2.069545454545455,497.84000000000003
23154,2011-05,310,2.08,644.8000000000001
23154,2011-06,264,2.052941176470588,513.24
23154,2011-07,234,2.08,486.72
23154,2011-08,185,2.08,384.8
23154,2011-09,433,2.131290322580645,869.57
23154,2011-10,156,2.08,324.48
23154,2011-11,225,2.08,468.0
23154,2011-12,157,2.0608333333333335,298.96000000000004
23155,2011-03,318,0.808,242.82
23155,2011-04,378,0.8254166666666666,303.18
23155,2011-05,499,0.8208333333333333,393.05
23155,2011-06,204,0.7985714285714286,156.12
23155,2011-07,168,0.8299999999999998,139.44
23155,2011-08,112,0.8299999999999998,92.96
23155,2011-09,90,0.8116666666666666,72.05999999999999
23155,2011-10,168,0.8299999999999998,139.44
23155,2011-11,163,0.83,135.29
23155,2011-12,6,0.83,4.9799999999999995
23156,2011-03,278,2.028888888888889,523.04
23156,2011-04,170,2.0656250000000003,350.84000000000003
23156,2011-05,145,2.08,301.6
23156,2011-06,122,2.0608333333333335,245.48000000000002
23156,2011-07,70,2.08,145.6
23156,2011-08,185,2.08,384.8
23156,2011-09,151,2.159130434782609,310.61
23156,2011-10,305,2.0708,606.8
